Literatura*palminteri*5
Cine a scris "A Bend in the River"?*V. S. Naipaul
Cine a scris "A Child's Garden of Verses"?*Robert Louis Stevenson
Cine a scris "Night Watch"?*Terry Pratchett
Cine a scris "Nils Holgersson's Wonderful Journey Through Sweden"?*Selma Lagerlof
Cine a scris "Ninety-Three"?*Victor Hugo
Cine a scris "Noble House"?*James Clavell
Cine a scris "No Highway"?*Nevil Shute
Cine a scris "No mas mostrador"?*Mariano Jose de Larra
Cine a scris "No One Writes to the Colonel"?*Gabriel Garcia Marquez
Cine a scris "Norii"?*Aristofan
Cine a scris "Northanger Abbey"?*Jane Austen
Cine a scris "Notes from the Underground"?*Fiodor Dostoievski
Cine a scris poezia "Nothing Gold Can Stay"?*Robert Frost
Cine a scris "Nova Express", a doua parte a trilogiei "Nova"?*William S. Burroughs
Cine a scris "Novum Organum"?*Francis Bacon
Cine a scris "Now and Then"?*Robert Penn Warren
Cine a scris "Oameni sarmani"?*Fiodor Dostoievski
Cine a scris "Oblomov"?*Ivan Goncearov
Cine a scris "October Ferry to Gabriola"?*Malcolm Lowry
Cine a scris "Ode to a Nightingale"?*John Keats
Cine a scris nuvela "Odour of Chrysanthemums"?*D. H. Lawrence
Cine a scris "Offshore"?*Penelope Fitzgerald
Cine a scris "Oil!"?*Upton Sinclair
Cine a scris "Old Possum's Book of Practical Cats"?*T. S. Eliot
Cine a scris eseul filozofic "On Denoting"?*Bertrand Russell
Cine a scris "One Day in the Life of Ivan Denisovich"?*Aleksandr Soljenitin
Cine a scris "One, None and a Hundred Thousand"?*Luigi Pirandello
Cine a scris "On Famous Women"?*Giovanni Boccaccio
Cine a scris "On Nature"?*Heraclit
Cine a scris "On the Citizen"?*Thomas Hobbes
Cine a scris "On the Edge of Reason"?*Miroslav Krleza
Cine a scris "On the Fabric of the Human Body"?*Andreas Vesalius
Cine a scris "On the Revolution of the Heavenly Spheres"?*Nicolaus Copernic
Cine a scris "On the Sublime"?*Longinus
Cine a scris eseul "Open Work"?*Umberto Eco
Cine a scris "Organon"?*Aristotel
Cine a scris "Orlando"?*Virginia Woolf
Cine a scris piesa de teatru "Othon"?*Pierre Corneille
Cine a scris "Our Ancestors"?*Italo Calvino
Cine a scris "Our House in the Last World"?*Oscar Hijuelos
Cine a scris "Out of Africa"?*Karen Blixen
Cine a scris "Pacific Shores"?*Karl May
Cine a scris "Pamela, or Virtue Rewarded"?*Samuel Richardson
Cine a scris poemul "Pan Tadeusz"?*Adam Mickiewicz
Cine a scris "Papillon"?*Henri Charriere
Cine a scris "Paradise Regained"?*John Milton
Cine a scris "Past and Present"?*Thomas Carlyle
Cine a scris "Pellucidar"?*Edgar Rice Burroughs
Cine a scris "Penguin Island"?*Anatole France
Cine a scris "Pensees"?*Blaise Pascal
Cine a scris "Perfume"?*Patrick Suskind
Cine a scris "Perilous Planets"?*Brian Aldiss
Cine a scris "Persuasion"?*Jane Austen
Cine a scris "Petals on the Wind"?*V. C. Andrews
Cine a scris "Pet Sematary"?*Stephen King
Cine a scris "Pharaoh"?*Boleslaw Prus
Cine a scris "Philosophical Investigations"?*Ludwig Wittgenstein
Cine a scris "Phineas Finn"?*Anthony Trollope
Cine a scris "Pierre et Jean"?*Guy de Maupassant
Cine a scris "Pierre: or, The Ambiguities"?*Herman Melville
Cine a scris "Pippi Longstocking"?*Astrid Lindgren
Cine a scris "Pleasures and Days"?*Marcel Proust
Cine a scris "Plenty"?*David Hare
Cine a scris "Pnin"?*Vladimir Nabokov
Cine a scris "Poems by Currer, Ellis, and Acton Bell"?*surorile Bronte
Cine a scris "Pongo and the Bull"?*Hilaire Belloc
Cine a scris "Portrait of an Artist, as an Old Man"?*Joseph Heller
Cine a scris "Possessing the Secret of Joy"?*Alice Walker
Cine a scris piesa de teatru "Princess Maleine"?*Maurice Maeterlinck
Cine a scris "Principia Mathematica", impreuna cu Alfred North Whitehead?*Bertrand Russell
Cine a scris "Professor Unrat"?*Heinrich Mann
Cine a scris piesa de teatru "Prometeu Inlantuit"?*Eschil
Cine a scris "Promises: Poems"?*Robert Penn Warren
Cine a scris "Psychomech"?*Brian Lumley
Cine a scris "Pudd'nhead Wilson"?*Mark Twain
Cine a scris piesa de teatru "Pygmalion"?*George Bernard Shaw
Cine a scris "Queer"?*William S. Burroughs
Cine a scris "Rabbit is Rich"?*John Updike
Cine a scris "Rabbit Redux"?*John Updike
Cine a scris "Rabbit Remembered"?*John Updike
Cine a scris "Rabbit, Run"?*John Updike
Cine a scris "Rage of Angels"?*Sidney Sheldon
Cine a scris "Ragtime"?*E. L. Doctorow
Cine a scris "Rainbow Six"?*Tom Clancy
Cine a scris "Rameau's Nephew"?*Denis Diderot
Cine a scris "Rapunzel"?*Fratii Grimm
Cine a scris "Rashomon"?*Ryunosuke Akutagawa
Cine a scris "Ratusca Cea Urata"?*Hans Christian Andersen
Cine a scris "Ravelstein"?*Saul Bellow
Cine a scris "Rebecca"?*Daphne du Maurier
Cine a scris "Redburn: His First Voyage"?*Herman Melville
Cine a scris "Red Harvest"?*Dashiell Hammett
Cine a scris scenariul "Red Pawn"?*Ayn Rand
Cine a scris "Reflections in a Golden Eye"?*Carson McCullers
Cine a scris "Rendezvous with Rama"?*Arthur C. Clarke
Cine a scris "Republica"?*Platon
Cine a scris "Requiem for a Dream"?*Hubert Selby
Cine a scris "Reveries of a Solitary Walker"?*Jean-Jacques Rousseau
Cine a scris "Revolutionary Road"?*Richard Yates
Cine a scris "Rich Man, Poor Man"?*Irwin Shaw
Cine a scris "Riders in the Chariot"?*Patrick White
Cine a scris "Rights of Man"?*Thomas Paine
Cine a scris "Rising Sun"?*Michael Crichton
Cine a scris "Rites of Passage", prima parte a trilogiei "To the Ends of the Earth"?*William Golding
Cine a scris "River God"?*Wilbur Smith
Cine a scris "Rob Roy"?*Walter Scott
Cine a scris "Rocheworld"?*Robert L. Forward
Cine a scris "Romances sans paroles"?*Paul Verlaine
Cine a scris "Roman History"?*Theodor Mommsen
Cine a scris "Roots"?*Arthur Hailey
Cine a scris "Rumpelstiltskin"?*Fratii Grimm
Cine a scris "Runway Zero-Eight"?*Arthur Hailey
Cine a scris drama "Ruy Blas"?*Victor Hugo
Cine a scris "Sagesse"?*Paul Verlaine
Cine a scris "Salammbo"?*Gustave Flaubert
Cine a scris "Salem Witchcraft Trials"?*Arthur Miller
Cine a scris "Salesman in Beijing"?*Arthur Miller
Cine a scris "Samson Agonistes"?*John Milton
Cine a scris piesa de teatru "Sapte Impotriva Tebei"?*Eschil
Cine a scris "Saratoga Trunk"?*Edna Ferber
Cine a scris "Sartoris"?*William Faulkner
Cine a scris "Sartor Resartus"?*Thomas Carlyle
Cine a scris "Scaunele"?*Eugen Ionescu
Cine a scris "Schindler's Ark"?*Thomas Keneally
Cine a scris "Science and Hypothesis"?*Henri Poincare
Cine a scris "Second Wind"?*Dick Francis
Cine a scris "Seize the Day"?*Saul Bellow
Cine a scris "Sentimental Education"?*Gustave Flaubert
Cine a scris "Setea si Foamea"?*Eugen Ionescu
Cine a scris "Sexus"?*Henry Miller
Cine a scris "Shadow And Act"?*Ralph Ellison
Cine a scris "Shame"?*Salman Rushdie
Cine a scris "Shamela"?*Henry Fielding
Cine a scris "Shardik"?*Richard Adams
Cine a scris "Shattered"?*Dick Francis
Cine a scris "Sheba"?*Jack Higgins
Cine a scris "She Came to Stay"?*Simone de Beauvoir
Cine a scris poemul "She Walks in Beauty"?*George Gordon Byron
Cine a scris "Shirley"?*Charlotte Bronte
Cine a scris "Siddharta"?*Herman Hesse
Cine a scris "Sister Carrie"?*Theodore Dreiser
Cine a scris piesa de teatru "Six Characters in Search of an Author"?*Luigi Pirandello
Cine a scris "Skylight"?*David Hare
Cine a scris "Sleepers"?*Lorenzo Carcaterra
Cine a scris "Smiley's People"?*John le Carre
Cine a scris "Snow"?*Orhan Pamuk
Cine a scris "So Big"?*Edna Ferber
Cine a scris "Solaris"?*Stanislaw Lem
Cine a scris "Something Happened"?*Joseph Heller
Cine a scris "Song Offerings"?*Rabindranath Tagore
Cine a scris poemul "Song of Myself", continut in volumul "Leaves of Grass"?*Walt Whitman
Cine a scris "Sonnets to Orpheus"?*Rainer Maria Rilke
Cine a scris "Sori impletiti"?*Paul Celan
Cine a scris "Soul Catcher"?*Frank Herbert
Cine a scris poemul "So, we'll go no more a roving"?*George Gordon Byron
Cine a scris "Spain, Take This Cup from Me"?*Cesar Vallejo
Cine a scris "Sparkling Cyanide"?*Agatha Christie
Cine a scris "Speaker for the Dead"?*Orson Scott Card
Cine a scris "Sphere"?*Michael Crichton
Cine a scris "Spring Torrents"?*Ivan Turgheniev
Cine a scris "State of Fear"?*Michael Crichton
Cine a scris "Staying On"?*Paul Scott
Cine a scris "Steppe"?*Piers Anthony
Cine a scris "Stopping by Woods on a Snowy Evening"?*Robert Frost
Cine a scris "Story of the Eye"?*Georges Bataille
Cine a scris "Strait is the Gate"?*Andre Gide
Cine a scris piesa de teatru "Strange Interlude"?*Eugene O'Neill
Cine a scris "Summa Technologiae"?*Stanislaw Lem
Cine a scris "Summa Theologiae"?*Toma D'Aquino
Cine a scris "Sunset Gun"?*Dorothy Parker
Cine a scris poemul "Sunstone"?*Octavio Paz
Cine a scris "Surfacing"?*Margaret Atwood
Cine a scris "Surrealist Manifesto"?*Andre Breton
Cine a scris "Suttree"?*Cormac McCarthy
Cine a scris trilogia "Sword of Honour"?*Evelyn Waugh
Cine a scris "Sybil"?*Benjamin Disraeli
Cine a scris "Syntactic Structures"?*Noam Chomski
Cine a scris "Tales of the South Pacific"?*James A. Michener
Cine a scris piesa de teatru "Tamburlaine"?*Christopher Marlowe
Cine a scris poemul "Tangoul mortii"?*Paul Celan
Cine a scris "Taras Bulba"?*Nikolai Gogol
Cine a scris "Tarzan of the Apes"?*Edgar Rice Burroughs
Cine a scris "Tears, idle tears"?*Alfred Lord Tennyson
Cine a scris "Tent of Miracles"?*Jorge Amado
Cine a scris "Terms of Endearment"?*Larry McMurtry
Cine a scris "Testamentul unui Excentric"?*Jules Verne
Cine a scris "Thais"?*Anatole France
Cine a scris "That Hell-Bound Train"?*Robert Bloch
Cine a scris "The Absolute at Large"?*Karel Capek
Cine a scris "The Adventures of Augie March"?*Saul Bellow
Cine a scris "The Age of Innocence"?*Edith Wharton
Cine a scris "The Alexandria Quartet"?*Lawrence Durrell
Cine a scris "The Amazing Maurice and His Educated Rodents"?*Terry Pratchett
Cine a scris "The American Dream"?*Edward Albee
Cine a scris piesa de teatru "The Apple Cart"?*George Bernard Shaw
Cine a scris "The Artamonov Business"?*Maxim Gorki
Cine a scris "The Art of Dreaming"?*Carlos Castaneda
Cine a scris "The Assistant"?*Bernard Malamud
Cine a realizat "Theatrum Orbis Terrarum", primul atlas modern?*Abraham Ortelius
Cine a scris "The Awakening Heart"?*Betty J. Eadie
Cine a scris "The Banquet in Blitva"?*Miroslav Krleza
Cine a scris "The Battle of the Books"?*Jonathan Swift
Cine a scris "The Bears' Famous Invasion of Sicily"?*Dino Buzzati
Cine a scris "The Beautiful and Damned"?*F. Scott Fitzgerald
Cine a scris piesa de teatru "The Beaver Coat"?*Gerhart Hauptmann
Cine a scris "The Beggar Maid"?*Alice Munro
Cine a scris "The Bell"?*Iris Murdoch
Cine a scris "The Bell Jar"?*Sylvia Plath
Cine a scris "The Big Sleep"?*Raymond Chandler
Cine a scris "The Big Wave"?*Pearl S. Buck
Cine a scris "The Birds"?*Daphne du Maurier
Cine a scris piesa de teatru "The Birthday Party"?*Harold Pinter
Cine a scris "The Black Arrow: A Tale of the Two Roses"?*Robert Louis Stevenson
Cine a scris in 1938 "The Black Book"?*Lawrence Durrell
Cine a scris in 1990 "The Black Book"?*Orhan Pamuk
Cine a scris "The Black Prince"?*Iris Murdoch
Cine a scris "The Black Tulip"?*Alexandre Dumas
Cine a scris piesa de teatru "The Blind"?*Maurice Maeterlinck
Cine a scris "The Blind Assassin"?*Margaret Atwood
Cine a scris "The Blind Owl"?*Sadeq Hedayat
Cine a scris "The Blithedale Romance"?*Nathaniel Hawthorne
Cine a scris piesa de teatru "The Blue Bird"?*Maurice Maeterlinck
Cine a scris "The Blue of Noon"?*Georges Bataille
Cine a scris "The Bluest Eye"?*Toni Morrison
Cine a scris "The Bonfire of the Vanities"?*Tom Wolfe
Cine a scris "The Book of Laughter and Forgetting"?*Milan Kundera
Cine a scris "The Book of the Duchess"?*Geoffrey Chaucer
Cine a scris "The Bookshop"?*Penelope Fitzgerald
Cine a scris "The Bourne Identity"?*Robert Ludlum
Cine a scris "The Bourne Supremacy"?*Robert Ludlum
Cine a scris "The Bourne Ultimatum"?*Robert Ludlum
Cine a scris "The Bridge of San Luis Rey"?*Thornton Wilder
Cine a scris "The Bridge on the Drina"?*Ivo Andric
Cine a scris "The Broken Jug"?*Heinrich von Kleist
Cine a scris poemul narativ "The Bronze Horseman"?*Aleksandr Puskin
Cine a scris "The Cantos"?*Ezra Pound
Cine a scris piesa de teatru "The Caretaker"?*Harold Pinter
Cine a scris "The Castle of Crossed Destinies"?*Italo Calvino
Cine a scris "The Cat in the Hat"?*Dr. Seuss
Cine a scris "The Charterhouse of Parma"?*Stendhal
Cine a scris "The Children's Hour"?*Henry Wadsworth Longfellow
Cine a scris "The Chrysalids"?*John Wyndham
Cine a scris "The Cider House Rules"?*John Irving
Cine a scris "The Citadel"?*A. J. Cronin
Cine a scris "The City and the Pillar"?*Gore Vidal
Cine a scris "The Coast of Utopia"?*Tom Stoppard
Cine a scris piesa de teatru "The Cocktail Party"?*T. S. Eliot
Cine a scris "The Confession of a Child of the Century"?*Alfred de Musset
Cine a scris "The Confusions of Young Torless"?*Robert Musil
Cine a scris "The Cornish Trilogy"?*Robertson Davies
Cine a scris "The Counterfeiters"?*Andre Gide
Cine a scris "The Counterlife"?*Philip Roth
Cine a scris "The Crucible"?*Arthur Miller
Cine a scris "The Crying of Lot 49"?*Thomas Pynchon
Cine a scris "The Cyberiad"?*Stanislaw Lem
Cine a scris "The Dain Curse"?*Dashiell Hammett
Cine a scris "The Dance of Death"?*W. H. Auden
Cine a scris "The Day of the Dolphin"?*Robert Merle
Cine a scris "The Day of the Jackal"?*Frederick Forsyth
Cine a scris "The Days of Spring"?*Hafiz
Cine a scris "The Death of Artemio Cruz"?*Carlos Fuentes
Cine a scris "The Death of the Heart"?*Elizabeth Bowen
Cine a scris "The Deluge", a doua parte din "Trilogia"?*Henryk Sienkiewicz
Cine a scris "The Descent of Man"?*Charles Darwin
Cine a scris "The Deserted Village"?*Oliver Goldsmith
Cine a scris "The Desert of Love"?*Francois Mauriac
Cine a scris "The Devil and Miss Prym"?*Paulo Coelho
Cine a scris "The Devil's Pool"?*Georges Sand
Cine a scris "The Division of Labour in Society"?*Emile Durkheim
Cine a scris piesa de teatru "The Dog in the Manger"?*Lope de Vega
Cine a scris "The Dogs of War"?*Frederick Forsyth
Cine a scris "The Doll"?*Boleslaw Prus
Cine a scris "The Drifters"?*James A. Michener
Cine a scris "The Duchess of Malfi"?*John Webster
Cine a scris "The Dunciad"?*Alexander Pope
Cine a scris "The Easter Parade"?*Richard Yates
Cine a scris "The Electric Kool-Aid Acid Test"?*Tom Wolfe
Cine a scris "The Eleven Thousand Rods"?*Guillaume Apollinaire
Cine a scris "The End of the Affair"?*Graham Greene
Cine a scris "The English Patient"?*Michael Ondaatje
Cine a scris "The Enigma of Arrival"?*V. S. Naipaul
Cine a scris "The Enormous Radio"?*John Cheever
Cine a scris "The Enormous Room"?*E. E. Cummings
Cine a scris "The Everlasting Man"?*G. K. Chesterton
Cine a scris "The Executioner's Song"?*Norman Mailer
Cine a scris "The Eye of the Storm"?*Patrick White
Cine a scris "The Fall of the House of Usher"?*Edgar Allan Poe
Cine a scris "The Fallon Blood"?*Robert Jordan
Cine a scris "The Feast of the Goat"?*Mario Vargas Llosa
Cine a scris "The Fire"?*Gabriele d'Annunzio
Cine a scris "The Firebombing"?*James Dickey
Cine a scris "The First Circle"?*Aleksandr Soljenitin
Cine a scris "The Fixer"?*Bernard Malamud
Cine a scris "The Forsyte Saga"?*John Galsworthy
Cine a scris "The Fountains of Paradise"?*Arthur C. Clarke
Cine a scris "The Fox in the Attic"?*Richard Hughes
Cine a scris "The Future of an Illusion"?*Sigmund Freud
Cine a scris "The Gardener's Year"?*Karel Capek
Cine a scris "The Genius of Christianity"?*Francois-Rene de Chateaubriand
Cine a scris "The Gentleman from San Francisco"?*Ivan Bunin
Cine a scris "The Girls of Slender Means"?*Muriel Spark
Cine a scris "The Girl with Green Eyes"?*Edna O'Brien
Cine a scris "The Glass Bead Game"?*Herman Hesse
Cine a scris "The Glass Bees"?*Ernst Junger
Cine a scris "The Glass Key"?*Dashiell Hammett
Cine a scris piesa de teatru "The Glass Menagerie"?*Tennessee Williams
Cine a scris "The God Delusion"?*Richard Dawkins
Cine a scris "The Golden Age"?*Kenneth Grahame
Cine a scris piesa de teatru "The Golden Fleece"?*Pierre Corneille
Cine a scris "The Golden Notebook"?*Doris Lessing
Cine a scris "The Good Soldier"?*Ford Madox Ford
Cine a scris "The Good Soldier Svejk"?*Jaroslav Hasek
Cine a scris "The Grass is Singing"?*Doris Lessing
Cine a scris "The Great And Secret Show"?*Clive Barker
Cine a scris "The Green Mile"?*Stephen King
Cine a scris "The Green Years"?*A. J. Cronin
Cine a scris "The Grinch Who Stole Christmas"?*Dr. Seuss
Cine a scris "The Guide"?*R. K. Narayan
Cine a scris "The Gunslinger"?*Stephen King
Cine a scris "The Happy Prince and Other Tales"?*Oscar Wilde
Cine a scris "The Harmonies of the World"?*Johannes Kepler
Cine a scris "The Harvesters"?*Cesare Pavese
Cine a scris "The Haunting of Hill House"?*Shirley Jackson
Cine a scris "The Heat of the Day"?*Elizabeth Bowen
Cine a scris "The History Man"?*Malcolm Bradbury
Cine a scris "The History of the Siege of Lisbon"?*Jose Saramago
Cine a scris "The Hive"?*Camilo Jose Cela
Cine a scris "The Hobbit"?*J. R. R. Tolkien
Cine a scris "The Hollow Men"?*T. S. Eliot
Cine a scris "The Holy State and the Prophane State"?*Thomas Fuller
Cine a scris "The Holy War"?*John Bunyan
Cine a scris "The Home and the World"?*Rabindranath Tagore
Cine a scris piesa de teatru "The Homecoming"?*Harold Pinter
Cine a scris "The Honorary Consul"?*Graham Greene
Cine a scris "The Hours"?*Michael Cunningham
Cine a scris "The House at Pooh Corner"?*A. A. Milne
Cine a scris piesa de teatru "The House of Bernarda Alba"?*Federico Garcia Lorca
Cine a scris "The Human Stain"?*Philip Roth
Cine a scris opera "The Human Voice"?*Jean Cocteau
Cine a scris "The Hunting of the Snark"?*Lewis Carroll
Cine a scris piesa de teatru "The Imaginary Invalid"?*Moliere
Cine a scris "The Immoralist"?*Andre Gide
Cine a scris piesa de teatru "The Infernal Machine"?*Jean Cocteau
Cine a scris "The Inheritors"?*William Golding
Cine a scris "The Interpretation of Dreams"?*Sigmund Freud
Cine a scris "The Invisible Man"?*H. G. Wells
Cine a scris "The Iron Heel"?*Jack London
Cine a scris "The Island"?*Peter Benchley
Cine a scris "The Island of Doctor Moreau"?*H. G. Wells
Cine a scris "The Island of the Day Before"?*Umberto Eco
Cine a scris "The Jewel in the Crown" prima parte din "Raj Quartet"?*Paul Scott
Cine a scris "The Joke"?*Milan Kundera
Cine a scris "The Kathchen of Heilbronn"?*Heinrich von Kleist
Cine a scris "The Keys of the Kingdom"?*A. J. Cronin
Cine a scris "The Kingdom of God Is Within You"?*Lev Tolstoi
Cine a scris "The King of the Golden River"?*John Ruskin
Cine a scris "The Kitchen God's Wife"?*Amy Tan
Cine a scris "The Kreutzer Sonata"?*Lev Tolstoi
Cine a scris "The Labyrinth of Solitude"?*Octavio Paz
Cine a scris "The Lady of Shallot"?*Alfred Lord Tennyson
Cine a scris "The Lair of the White Worm"?*Bram Stoker
Cine a scris "The Last Chronicle of Barset"?*Anthony Trollope
Cine a scris "The Last Day of a Condemned Man"?*Victor Hugo
Cine a scris "The Last Days of Mankind"?*Karl Kraus
Cine a scris "The Last Man"?*Mary Shelley
Cine a scris "The Lazarus Effect"?*Frank Herbert
Cine a scris "The Legend of Good Women"?*Geoffrey Chaucer
Cine a scris "The Leopard"?*Giuseppe Tomasi di Lampedusa
Cine a scris piesa de teatru "The Letter"?*W. Somerset Maugham
Cine a scris "The Lion, the Witch and the Wardrobe"?*C. S. Lewis
Cine a scris "The Little White Bird"?*J. M. Barrie
Cine a scris "The Living and the Dead"?*Patrick White
Cine a scris "The Longest Day"?*Cornelius Ryan
Cine a scris "The Longest Journey"?*E. M. Forster
Cine a scris "The Lord of the Rings"?*J. R. R. Tolkien
Cine a scris "The Lords of Discipline"?*Pat Conroy
Cine a scris "The Lost World"?*Arthur Conan Doyle
Cine a scris "The Lover"?*Marguerite Duras
Cine a scris piesa de teatru "The Lower Depths"?*Maxim Gorki
Cine a scris "The Magic Mountain"?*Thomas Mann
Cine a scris "The Making of Americans"?*Gertrude Stein
Cine a scris "The Mambo Kings Play Songs of Love"?*Oscar Hijuelos
Cine a scris "The Mandarins"?*Simone de Beauvoir
Cine a scris "The Man in the High Castle"?*Philip K. Dick
Cine a scris "The Man Who Would Be King"?*Rudyard Kipling
Cine a scris "The Man without Qualities"?*Robert Musil
Cine a scris "The Marble Faun"?*Nathaniel Hawthorne
Cine a scris "The March"?*E. L. Doctorow
Cine a scris "The Master and Margarita"?*Mihail Bulgakov
Cine a scris "The Metamorphosis"?*Franz Kafka
Cine a scris "The Metaphysics of Morals"?*Immanuel Kant
Cine a scris "The Midwitch Cuckoos"?*John Wyndham
Cine a scris "The Mill on the Floss"?*George Eliot
Cine a scris piesa de teatru "The Misanthrope"?*Moliere
Cine a scris "The Moon and the Bonfire"?*Cesare Pavese
Cine a scris "The Moonstone"?*Wilkie Collins
Cine a scris "The Moor's Last Sigh"?*Salman Rushdie
Cine a scris "The Mousetrap"?*Agatha Christie
Cine a scris "The Murder of Roger Ackroyd"?*Agatha Christie
Cine a scris "The Mysteries of Udolpho"?*Ann Radcliffe
Cine a scris "The Mystery of Edwin Drood"?*Charles Dickens
Cine a scris "The Naked and the Dead"?*Norman Mailer
Cine a scris "The Neon Bible"?*John Kennedy Toole
Cine a scris "The Neverending Story"?*Michael Ende
Cine a scris "The New Atlantis"?*Francis Bacon
Cine a scris piesa de teatru "The Night of the Iguana"?*Tennessee Williams
Cine a scris "The Nose"?*Nikolai Gogol
Cine a scris "The Notebooks of Malte Laurids Brigge"?*Rainer Maria Rilke
Cine a scris "The Nun"?*Denis Diderot
Cine a scris "The Odessa File"?*Frederick Forsyth
Cine a scris "The Old Wives' Tale"?*Arnold Bennett
Cine a scris "The Open Boat"?*Stephen Crane
Cine a scris "The Outcast of the Islands"?*Joseph Conrad
Cine a scris "The Outsider"?*Richard Wright
Cine a scris "The Overcoat"?*Nikolai Gogol
Cine a scris "The Owl and the Pussycat"?*Edward Lear
Cine a scris poemul "The Passionate Shepherd to His Love"?*Christopher Marlowe
Cine a scris "The Passions of the Mind"?*Irving Stone
Cine a scris "The Path to the Nest of Spiders"?*Italo Calvino
Cine a scris "The People of Hemso"?*August Strindberg
Cine a scris eseul "The People's Theatre"?*Romain Rolland
Cine a scris "The Philosopher's Pupil"?*Iris Murdoch
Cine a scris "The Pickup"?*Nadine Gordimer
Cine a scris "The Pilgrim's Regress"?*C. S. Lewis
Cine a scris "The Pit and the Pendulum"?*Edgar Allan Poe
Cine a scris "The Place of Dead Roads", a doua parte a trilogiei "Red Night"?*William S. Burroughs
Cine a scris "The Plague"?*Albert Camus
Cine a scris "The Plot Against America"?*Philip Roth
Cine a scris "The Postman Always Rings Twice"?*James M. Cain
Cine a scris "The Poverty of Philosophy"?*Karl Marx
Cine a scris "The Power and the Glory"?*Graham Greene
Cine a scris "The Prelude"?*William Wordsworth
Cine a scris "The Prime of Miss Jean Brodie"?*Muriel Spark
Cine a scris "The Prince of Tides"?*Pat Conroy
Cine a scris "The Professor's House"?*Willa Cather
Cine a scris eseul "The Protestant Ethic and the Spirit of Capitalism"?*Max Weber
Cine a scris "The Queen of the Damned"?*Anne Rice
Cine a scris "The Quiet American"?*Graham Greene
Cine a scris "The Ragazzi"?*Pier Paolo Pasolini
Cine a scris "The Ravishing of Lol V Stein"?*Marguerite Duras
Cine a scris "The Razor's Edge"?*W. Somerset Maugham
Cine a scris "The Reader"?*Bernhard Schlink
Cine a scris "The Real Life of Sebastian Knight"?*Vladimir Nabokov
Cine a scris "The Rebel"?*Albert Camus
Cine a scris "The Red-Headed League"?*Arthur Conan Doyle
Cine a scris "The Red Room"?*August Strindberg
Cine a scris "The Red Rover"?*James Fenimore Cooper
Cine a scris "The Reluctant Dragon"?*Kenneth Grahame
Cine a scris "The Remains of the Day"?*Kazuo Ishiguro
Cine a scris "Therese Raquin"?*Emile Zola
Cine a scris "The Return of Filip Latinowicz"?*Miroslav Krleza
Cine a scris "The Right Stuff"?*Tom Wolfe
Cine a scris poemul "The Rime of the Ancient Mariner"?*Samuel Taylor Coleridge
Cine a scris "The Ring and the Book"?*Robert Browning
Cine a scris "The Roads to Freedom"?*Jean-Paul Sartre
Cine a scris piesa de teatru "The Robbers"?*Friedrich Schiller
Cine a scris "The Romance of the Forest"?*Ann Radcliffe
Cine a scris piesa de teatru "The Rose Tattoo"?*Tennessee Williams
Cine a scris "The Royal Game"?*Stefan Zweig
Cine a scris "The Salterton Trilogy"?*Robertson Davies
Cine a scris "The Sandbox"?*Edward Albee
Cine a scris "The Scarlatti Inheritance"?*Robert Ludlum
Cine a scris piesa de teatru "The School for Wives"?*Moliere
Cine a scris "The Sea Hunters"?*Clive Cussler
Cine a scris "The Sea, The Sea"?*Iris Murdoch
Cine a scris "The Sea-Wolf"?*Jack London
Cine a scris "The Second Birth"?*Boris Pasternak
Cine a scris "The Second Sex"?*Simone de Beauvoir
Cine a scris "The Secret Agent"?*Joseph Conrad
Cine a scris "The Selfish Gene"?*Richard Dawkins
Cine a scris "The Shining"?*Stephen King
Cine a scris "The Shipping News"?*Annie Proulx
Cine a scris "The Shipyard"?*Juan Carlos Onetti
Cine a scris "The Sicilian"?*Mario Puzo
Cine a scris "The Sign of Four"?*Arthur Conan Doyle
Cine a scris "The Silence of the Lambs"?*Thomas Harris
Cine a scris "The Silmarillion"?*J. R. R. Tolkien
Cine a scris "The Sirens of Titan"?*Kurt Vonnegut
Cine a scris piesa de teatru "The Skin of Our Teeth"?*Thornton Wilder
Cine a scris "The Soft Machine", prima parte a trilogiei "Nova"?*William S. Burroughs
Cine a scris "The Solitary Reaper"?*William Wordsworth
Cine a scris "The Song of Hiawatha"?*Henry Wadsworth Longfellow
Cine a scris "The Song of the Lark"?*Willa Cather
Cine a scris "The Son of the Bear Hunter"?*Karl May
Cine a scris "The Sorrows of Young Werther"?*Johann Wolfgang von Goethe
Cine a scris "The Spectator Bird"?*Wallace Stegner
Cine a scris "The Spirit Level"?*Seamus Heaney
Cine a scris "The Spirit of the Age"?*William Hazlitt
Cine a scris "The Spirit of the Laws"?*Baronul de Montesquieu
Cine a scris "The Spy Who Came in from the Cold"?*John le Carre
Cine a scris "The Starry Messenger"?*Galileo Galilei
Cine a scris "The Stars Look Down"?*A. J. Cronin
Cine a scris drama "The Stone Guest"?*Aleksandr Puskin
Cine a scris "The Storm of Steel"?*Ernst Junger
Cine a scris "The Story of Doctor Dolittle"?*Hugh Lofting
Cine a scris "The Stranger"?*Albert Camus
Cine a scris "The Street of Crocodiles"?*Bruno Schulz
Cine a scris piesa de teatru "The Suitors"?*Jean Racine
Cine a scris "The Sundial"?*Shirley Jackson
Cine a scris "The Sword Of Shannara"?*Terry Brooks
Cine a scris "The Tailor of Panama"?*John le Carre
Cine a scris "The Talented Mr. Ripley"?*Patricia Highsmith
