Matematica*Necunoscut*1
Cat fac 15  +  6  = .........*21
Cat fac 71  +  26  = .........*97
Cat fac 81  +  22  = .........*103
Cat fac 8  x  75  = .........*600
Cat fac 357 : 7  = .........*51
Cat fac 50  +  90  = .........*140
Cat fac 138  -  55  = .........*83
Cat fac 99  +  38  = .........*137
Cat fac 255 : 3  = .........*85
Cat fac 4  +  76  = .........*80
Cat fac 153  -  17  = .........*136
Cat fac 13  x  34  = .........*442
Cat fac 132 : 4  = .........*33
Cat fac 157  -  58  = .........*99
Cat fac 114  -  38  = .........*76
Cat fac 90 : 10  = .........*9
Cat fac 5  x  52  = .........*260
Cat fac 6  x  9  = .........*54
Cat fac 28  +  54  = .........*82
Cat fac 14  x  26  = .........*364
Cat fac 11  +  51  = .........*62
Cat fac 91  +  49  = .........*140
Cat fac 14  x  35  = .........*490
Cat fac 126  -  78  = .........*48
Cat fac 30  +  100  = .........*130
Cat fac 138  -  38  = .........*100
Cat fac 5  x  12  = .........*60
Cat fac 181  -  75  = .........*106
Cat fac 28  +  9  = .........*37
Cat fac 6  x  45  = .........*270
Cat fac 94  +  86  = .........*180
Cat fac 87  +  29  = .........*116
Cat fac 114  -  30  = .........*84
Cat fac 137  -  88  = .........*49
Cat fac 3  x  10  = .........*30
Cat fac 441 : 9  = .........*49
Cat fac 10  x  49  = .........*490
Cat fac 64 : 8  = .........*8
Cat fac 82  +  51  = .........*133
Cat fac 68  +  95  = .........*163
Cat fac 4  x  50  = .........*200
Cat fac 15  +  38  = .........*53
Cat fac 160 : 2  = .........*80
Cat fac 13  x  44  = .........*572
Cat fac 6  +  76  = .........*82
Cat fac 5  x  38  = .........*190
Cat fac 8  +  20  = .........*28
Cat fac 41  +  91  = .........*132
Cat fac 15  x  63  = .........*945
Cat fac 28  +  22  = .........*50
Cat fac 364 : 4  = .........*91
Cat fac 600 : 8  = .........*75
Cat fac 14  x  85  = .........*1190
Cat fac 87 : 1  = .........*87
Cat fac 164  -  94  = .........*70
Cat fac 33  +  35  = .........*68
Cat fac 8  x  73  = .........*584
Cat fac 32  +  56  = .........*88
Cat fac 5  x  90  = .........*450
Cat fac 124  -  50  = .........*74
Cat fac 191  -  96  = .........*95
Cat fac 138  -  32  = .........*106
Cat fac 14  x  92  = .........*1288
Cat fac 1  +  50  = .........*51
Cat fac 30 : 2  = .........*15
Cat fac 5  x  16  = .........*80
Cat fac 12  x  38  = .........*456
Cat fac 85  +  35  = .........*120
Cat fac 98 : 1  = .........*98
Cat fac 181  -  77  = .........*104
Cat fac 18  +  66  = .........*84
Cat fac 4  x  14  = .........*56
Cat fac 106  -  66  = .........*40
Cat fac 2  x  67  = .........*134
Cat fac 5  x  100  = .........*500
Cat fac 30 : 10  = .........*3
Cat fac 138 : 6  = .........*23
Cat fac 198  -  88  = .........*110
Cat fac 5  x  27  = .........*135
Cat fac 864 : 9  = .........*96
Cat fac 99  +  33  = .........*132
Cat fac 140  -  70  = .........*70
Cat fac 52  +  85  = .........*137
Cat fac 288 : 4  = .........*72
Cat fac 196  -  14  = .........*182
Cat fac 6  x  100  = .........*600
Cat fac 18  +  91  = .........*109
Cat fac 148  -  91  = .........*57
Cat fac 134  -  37  = .........*97
Cat fac 48 : 3  = .........*16
Cat fac 11  +  44  = .........*55
Cat fac 107  -  89  = .........*18
Cat fac 13 : 1  = .........*13
Cat fac 435 : 5  = .........*87
Cat fac 9  x  26  = .........*234
Cat fac 11  x  55  = .........*605
Cat fac 107  -  89  = .........*18
Cat fac 68  +  40  = .........*108
Cat fac 25  +  27  = .........*52
Cat fac 22  +  55  = .........*77
Cat fac 7  x  17  = .........*119
Cat fac 182 : 2  = .........*91
Cat fac 15  x  25  = .........*375
Cat fac 108 : 3  = .........*36
Cat fac 104  -  26  = .........*78
Cat fac 62  +  49  = .........*111
Cat fac 56  +  56  = .........*112
Cat fac 4  x  70  = .........*280
Cat fac 9  +  22  = .........*31
Cat fac 138  -  46  = .........*92
Cat fac 11  x  80  = .........*880
Cat fac 82  +  45  = .........*127
Cat fac 108  -  91  = .........*17
Cat fac 3  x  18  = .........*54
Cat fac 171  -  16  = .........*155
Cat fac 20  +  68  = .........*88
Cat fac 3  x  41  = .........*123
Cat fac 396 : 4  = .........*99
Cat fac 106  -  75  = .........*31
Cat fac 270 : 6  = .........*45
Cat fac 68  +  4  = .........*72
Cat fac 28  +  34  = .........*62
Cat fac 9  x  15  = .........*135
Cat fac 43  +  92  = .........*135
Cat fac 161  -  76  = .........*85
Cat fac 416 : 8  = .........*52
Cat fac 7  x  80  = .........*560
Cat fac 145  -  48  = .........*97
Cat fac 290 : 10  = .........*29
Cat fac 3  x  77  = .........*231
Cat fac 110  -  76  = .........*34
Cat fac 73  +  74  = .........*147
Cat fac 12  x  54  = .........*648
Cat fac 6  x  40  = .........*240
Cat fac 183  -  91  = .........*92
Cat fac 78  +  42  = .........*120
Cat fac 24  +  24  = .........*48
Cat fac 169  -  66  = .........*103
Cat fac 179  -  67  = .........*112
Cat fac 680 : 8  = .........*85
Cat fac 12  x  4  = .........*48
Cat fac 107  -  82  = .........*25
Cat fac 39  +  32  = .........*71
Cat fac 110  -  98  = .........*12
Cat fac 5  x  15  = .........*75
Cat fac 4  x  38  = .........*152
Cat fac 169  -  90  = .........*79
Cat fac 2  x  76  = .........*152
Cat fac 29  +  18  = .........*47
Cat fac 113  -  33  = .........*80
Cat fac 1  x  12  = .........*12
Cat fac 15  x  28  = .........*420
Cat fac 12  x  76  = .........*912
Cat fac 31  +  44  = .........*75
Cat fac 121  -  27  = .........*94
Cat fac 15  x  65  = .........*975
Cat fac 98  +  48  = .........*146
Cat fac 780 : 10  = .........*78
Cat fac 14  +  71  = .........*85
Cat fac 15  x  77  = .........*1155
Cat fac 152  -  47  = .........*105
Cat fac 51  +  37  = .........*88
Cat fac 38  +  51  = .........*89
Cat fac 30 : 5  = .........*6
Cat fac 12  x  99  = .........*1188
Cat fac 94  +  61  = .........*155
Cat fac 156  -  54  = .........*102
Cat fac 29  +  21  = .........*50
Cat fac 11  +  39  = .........*50
Cat fac 60  +  78  = .........*138
Cat fac 13  x  83  = .........*1079
Cat fac 13  x  17  = .........*221
Cat fac 139  -  54  = .........*85
Cat fac 6  x  26  = .........*156
Cat fac 8  x  67  = .........*536
Cat fac 199  -  44  = .........*155
Cat fac 102  -  51  = .........*51
Cat fac 61  +  81  = .........*142
Cat fac 38  +  96  = .........*134
Cat fac 595 : 7  = .........*85
Cat fac 760 : 8  = .........*95
Cat fac 198  -  56  = .........*142
Cat fac 97  +  13  = .........*110
Cat fac 13  x  45  = .........*585
Cat fac 5  x  81  = .........*405
Cat fac 116  -  30  = .........*86
Cat fac 22  +  55  = .........*77
Cat fac 93  +  33  = .........*126
Cat fac 600 : 8  = .........*75
Cat fac 89  +  73  = .........*162
Cat fac 8  x  46  = .........*368
Cat fac 194  -  87  = .........*107
Cat fac 940 : 10  = .........*94
Cat fac 178 : 2  = .........*89
Cat fac 160 : 2  = .........*80
Cat fac 123 : 3  = .........*41
Cat fac 195  -  43  = .........*152
Cat fac 4  x  12  = .........*48
Cat fac 13  +  18  = .........*31
Cat fac 167  -  99  = .........*68
Cat fac 154  -  78  = .........*76
Cat fac 14  x  55  = .........*770
Cat fac 100 : 5  = .........*20
Cat fac 10  x  36  = .........*360
Cat fac 13  x  6  = .........*78
Cat fac 49  +  41  = .........*90
Cat fac 530 : 10  = .........*53
Cat fac 64  +  32  = .........*96
Cat fac 133 : 7  = .........*19
Cat fac 8  x  93  = .........*744
Cat fac 210 : 7  = .........*30
Cat fac 7  x  56  = .........*392
Cat fac 12  x  36  = .........*432
Cat fac 92 : 2  = .........*46
Cat fac 14  x  4  = .........*56
Cat fac 14  x  27  = .........*378
Cat fac 42 : 1  = .........*42
Cat fac 18 : 3  = .........*6
Cat fac 43  +  95  = .........*138
Cat fac 199  -  40  = .........*159
Cat fac 131  -  93  = .........*38
Cat fac 88  +  73  = .........*161
Cat fac 396 : 9  = .........*44
Cat fac 102  -  68  = .........*34
Cat fac 2  x  67  = .........*134
Cat fac 134 : 2  = .........*67
Cat fac 11  x  96  = .........*1056
Cat fac 151  -  13  = .........*138
Cat fac 89  +  56  = .........*145
Cat fac 8  x  72  = .........*576
Cat fac 10  x  42  = .........*420
Cat fac 176  -  77  = .........*99
Cat fac 840 : 10  = .........*84
Cat fac 44  +  42  = .........*86
Cat fac 42 : 7  = .........*6
Cat fac 152 : 8  = .........*19
Cat fac 18 : 3  = .........*6
Cat fac 125  -  32  = .........*93
Cat fac 534 : 6  = .........*89
Cat fac 127  -  13  = .........*114
Cat fac 1  x  25  = .........*25
Cat fac 153  -  16  = .........*137
Cat fac 201 : 3  = .........*67
Cat fac 131  -  91  = .........*40
Cat fac 12  +  49  = .........*61
Cat fac 30  +  72  = .........*102
Cat fac 495 : 5  = .........*99
Cat fac 558 : 6  = .........*93
Cat fac 53 : 1  = .........*53
Cat fac 146  -  12  = .........*134
Cat fac 33  +  93  = .........*126
Cat fac 43  +  24  = .........*67
Cat fac 14 : 7  = .........*2
Cat fac 8  x  22  = .........*176
Cat fac 64 : 8  = .........*8
Cat fac 96  +  72  = .........*168
Cat fac 291 : 3  = .........*97
Cat fac 54  +  99  = .........*153
Cat fac 3  x  3  = .........*9
Cat fac 64  +  76  = .........*140
Cat fac 495 : 5  = .........*99
Cat fac 15  x  63  = .........*945
Cat fac 360 : 10  = .........*36
Cat fac 43  +  11  = .........*54
Cat fac 11  x  30  = .........*330
Cat fac 133  -  84  = .........*49
Cat fac 115 : 5  = .........*23
Cat fac 2  x  2  = .........*4
Cat fac 12  x  58  = .........*696
Cat fac 6  x  23  = .........*138
Cat fac 5  x  17  = .........*85
Cat fac 15  +  49  = .........*64
Cat fac 42 : 2  = .........*21
Cat fac 7  x  53  = .........*371
Cat fac 134  -  77  = .........*57
Cat fac 9  x  21  = .........*189
Cat fac 47  +  54  = .........*101
Cat fac 1 : 1  = .........*1
Cat fac 63  +  23  = .........*86
Cat fac 13  x  76  = .........*988
Cat fac 9  x  57  = .........*513
Cat fac 135 : 9  = .........*15
Cat fac 2  x  79  = .........*158
Cat fac 102  -  75  = .........*27
Cat fac 2  x  43  = .........*86
Cat fac 142  -  85  = .........*57
Cat fac 68  +  69  = .........*137
Cat fac 52  +  36  = .........*88
Cat fac 92  +  94  = .........*186
Cat fac 45  +  50  = .........*95
Cat fac 267 : 3  = .........*89
Cat fac 354 : 6  = .........*59
Cat fac 600 : 10  = .........*60
Cat fac 46  +  44  = .........*90
Cat fac 173  -  71  = .........*102
Cat fac 224 : 4  = .........*56
Cat fac 115  -  44  = .........*71
Cat fac 1  x  6  = .........*6
Cat fac 18  +  38  = .........*56
Cat fac 41  +  91  = .........*132
Cat fac 167  -  67  = .........*100
Cat fac 66 : 2  = .........*33
Cat fac 164  -  74  = .........*90
Cat fac 152  -  31  = .........*121
Cat fac 13  x  73  = .........*949
Cat fac 6  x  44  = .........*264
Cat fac 13  x  83  = .........*1079
Cat fac 74  +  18  = .........*92
Cat fac 107  -  96  = .........*11
Cat fac 90  +  54  = .........*144
Cat fac 130  -  55  = .........*75
Cat fac 61 : 1  = .........*61
Cat fac 13  x  21  = .........*273
Cat fac 160 : 10  = .........*16
Cat fac 146  -  65  = .........*81
Cat fac 2  x  68  = .........*136
Cat fac 166  -  86  = .........*80
Cat fac 194  -  65  = .........*129
Cat fac 10  x  12  = .........*120
Cat fac 147  -  52  = .........*95
Cat fac 370 : 5  = .........*74
Cat fac 195 : 3  = .........*65
Cat fac 51 : 3  = .........*17
Cat fac 168  -  63  = .........*105
Cat fac 40  +  80  = .........*120
Cat fac 111  -  86  = .........*25
Cat fac 19  +  93  = .........*112
Cat fac 100  +  34  = .........*134
Cat fac 12  x  61  = .........*732
Cat fac 142  -  62  = .........*80
Cat fac 260 : 10  = .........*26
Cat fac 15  x  21  = .........*315
Cat fac 2  x  58  = .........*116
Cat fac 2  x  83  = .........*166
Cat fac 161  -  21  = .........*140
Cat fac 12  x  7  = .........*84
Cat fac 2  x  47  = .........*94
Cat fac 3  x  5  = .........*15
Cat fac 20  +  19  = .........*39
Cat fac 196 : 2  = .........*98
Cat fac 195  -  11  = .........*184
Cat fac 72 : 2  = .........*36
Cat fac 78  +  81  = .........*159
Cat fac 195  -  89  = .........*106
Cat fac 150  -  12  = .........*138
Cat fac 170  -  98  = .........*72
Cat fac 21  +  25  = .........*46
Cat fac 192 : 6  = .........*32
Cat fac 63  +  92  = .........*155
Cat fac 4  x  91  = .........*364
Cat fac 192  -  82  = .........*110
Cat fac 88  +  96  = .........*184
Cat fac 9 : 9  = .........*1
Cat fac 174 : 2  = .........*87
Cat fac 126  -  54  = .........*72
Cat fac 1  x  75  = .........*75
Cat fac 2  x  31  = .........*62
Cat fac 110  -  70  = .........*40
Cat fac 4  +  69  = .........*73
Cat fac 138  -  69  = .........*69
Cat fac 432 : 8  = .........*54
Cat fac 75  +  78  = .........*153
Cat fac 100  -  35  = .........*65
Cat fac 13  x  97  = .........*1261
Cat fac 36  +  72  = .........*108
Cat fac 194  -  57  = .........*137
Cat fac 71  +  9  = .........*80
Cat fac 72  +  44  = .........*116
Cat fac 82 : 1  = .........*82
Cat fac 12  x  10  = .........*120
Cat fac 3  x  13  = .........*39
Cat fac 174  -  88  = .........*86
Cat fac 76 : 1  = .........*76
Cat fac 103  -  61  = .........*42
Cat fac 7  +  51  = .........*58
Cat fac 37  +  2  = .........*39
Cat fac 7  x  26  = .........*182
Cat fac 41  +  22  = .........*63
Cat fac 198  -  43  = .........*155
Cat fac 173  -  33  = .........*140
Cat fac 192  -  92  = .........*100
Cat fac 70  +  81  = .........*151
Cat fac 86  +  89  = .........*175
Cat fac 138  -  69  = .........*69
Cat fac 5  +  28  = .........*33
Cat fac 810 : 10  = .........*81
Cat fac 90  +  53  = .........*143
Cat fac 82  +  86  = .........*168
Cat fac 13  +  5  = .........*18
Cat fac 90 : 2  = .........*45
Cat fac 61  +  75  = .........*136
Cat fac 142  -  53  = .........*89
Cat fac 85  +  31  = .........*116
Cat fac 154  -  14  = .........*140
Cat fac 5  x  26  = .........*130
Cat fac 113  -  35  = .........*78
Cat fac 171  -  80  = .........*91
Cat fac 410 : 5  = .........*82
Cat fac 195  -  96  = .........*99
Cat fac 128  -  11  = .........*117
Cat fac 91  +  65  = .........*156
Cat fac 6  x  1  = .........*6
Cat fac 138  -  91  = .........*47
Cat fac 93  +  9  = .........*102
Cat fac 9  x  48  = .........*432
Cat fac 85  +  81  = .........*166
Cat fac 7  +  12  = .........*19
Cat fac 4  x  86  = .........*344
Cat fac 425 : 5  = .........*85
Cat fac 161  -  72  = .........*89
Cat fac 117  -  79  = .........*38
Cat fac 8  +  97  = .........*105
Cat fac 91  +  60  = .........*151
Cat fac 15  +  82  = .........*97
Cat fac 130  -  62  = .........*68
Cat fac 296 : 4  = .........*74
Cat fac 50  +  4  = .........*54
Cat fac 78  +  56  = .........*134
Cat fac 163  -  89  = .........*74
Cat fac 32 : 1  = .........*32
Cat fac 178 : 2  = .........*89
Cat fac 61  +  15  = .........*76
Cat fac 175  -  20  = .........*155
Cat fac 15  +  42  = .........*57
Cat fac 672 : 8  = .........*84
Cat fac 6  x  29  = .........*174
Cat fac 470 : 5  = .........*94
Cat fac 197  -  50  = .........*147
Cat fac 11  x  27  = .........*297
Cat fac 73 : 1  = .........*73
Cat fac 18  +  17  = .........*35
Cat fac 63  +  83  = .........*146
Cat fac 88  +  58  = .........*146
Cat fac 336 : 4  = .........*84
Cat fac 13  x  12  = .........*156
Cat fac 7  x  61  = .........*427
Cat fac 6  x  53  = .........*318
Cat fac 158  -  24  = .........*134
Cat fac 190  -  76  = .........*114
Cat fac 15  x  100  = .........*1500
Cat fac 82  +  30  = .........*112
Cat fac 440 : 10  = .........*44
Cat fac 15  +  32  = .........*47
Cat fac 75 : 3  = .........*25
Cat fac 240 : 10  = .........*24
Cat fac 38  +  26  = .........*64
Cat fac 14  x  90  = .........*1260
Cat fac 3  +  45  = .........*48
Cat fac 23  +  29  = .........*52
Cat fac 161  -  62  = .........*99
Cat fac 7  x  96  = .........*672
Cat fac 164  -  93  = .........*71
Cat fac 196  -  86  = .........*110
Cat fac 71  +  32  = .........*103
Cat fac 87  +  99  = .........*186
Cat fac 51  +  12  = .........*63
Cat fac 44  +  93  = .........*137
Cat fac 97  +  62  = .........*159
Cat fac 156 : 2  = .........*78
Cat fac 15  x  26  = .........*390
Cat fac 1  x  64  = .........*64
Cat fac 6  x  56  = .........*336
Cat fac 81  +  32  = .........*113
Cat fac 13  x  87  = .........*1131
Cat fac 197  -  74  = .........*123
Cat fac 980 : 10  = .........*98
Cat fac 48  +  3  = .........*51
Cat fac 10  x  75  = .........*750
Cat fac 6  x  20  = .........*120
Cat fac 169  -  72  = .........*97
Cat fac 121  -  65  = .........*56
Cat fac 20 : 2  = .........*10
Cat fac 3  x  82  = .........*246
Cat fac 4  x  66  = .........*264
Cat fac 162 : 6  = .........*27
Cat fac 153  -  19  = .........*134
Cat fac 14  x  85  = .........*1190
Cat fac 267 : 3  = .........*89
Cat fac 173  -  100  = .........*73
Cat fac 189 : 7  = .........*27
Cat fac 522 : 6  = .........*87
Cat fac 126  -  13  = .........*113
Cat fac 137  -  89  = .........*48
Cat fac 131  -  55  = .........*76
Cat fac 4  x  96  = .........*384
Cat fac 153  -  17  = .........*136
Cat fac 602 : 7  = .........*86
Cat fac 137  -  33  = .........*104
Cat fac 6  x  10  = .........*60
Cat fac 4  x  51  = .........*204
Cat fac 216 : 3  = .........*72
Cat fac 16  +  5  = .........*21
Cat fac 279 : 3  = .........*93
Cat fac 97  +  95  = .........*192
Cat fac 175  -  23  = .........*152
Cat fac 231 : 3  = .........*77
Cat fac 3  x  27  = .........*81
Cat fac 88  +  4  = .........*92
Cat fac 6  x  57  = .........*342
Cat fac 22  +  36  = .........*58
Cat fac 75 : 5  = .........*15
Cat fac 27  +  20  = .........*47
Cat fac 18  +  17  = .........*35
Cat fac 756 : 9  = .........*84
Cat fac 7  x  49  = .........*343
Cat fac 7  x  4  = .........*28
Cat fac 95  +  79  = .........*174
Cat fac 192 : 3  = .........*64
Cat fac 2  +  9  = .........*11
Cat fac 81  +  68  = .........*149
Cat fac 155  -  29  = .........*126
Cat fac 6  x  35  = .........*210
Cat fac 13  x  75  = .........*975
Cat fac 267 : 3  = .........*89
Cat fac 164 : 4  = .........*41
Cat fac 26  +  41  = .........*67
Cat fac 88  +  45  = .........*133
Cat fac 350 : 7  = .........*50
Cat fac 16  +  68  = .........*84
Cat fac 148  -  59  = .........*89
Cat fac 60 : 10  = .........*6
Cat fac 20  +  65  = .........*85
Cat fac 201 : 3  = .........*67
Cat fac 14  x  69  = .........*966
Cat fac 67  +  24  = .........*91
Cat fac 58  +  2  = .........*60
Cat fac 46  +  57  = .........*103
Cat fac 137  -  95  = .........*42
Cat fac 333 : 9  = .........*37
Cat fac 73  +  91  = .........*164
Cat fac 50  +  32  = .........*82
Cat fac 32  +  80  = .........*112
Cat fac 147  -  15  = .........*132
Cat fac 107  -  36  = .........*71
Cat fac 510 : 10  = .........*51
Cat fac 43 : 1  = .........*43
Cat fac 107  -  25  = .........*82
Cat fac 64  +  39  = .........*103
Cat fac 60  +  79  = .........*139
Cat fac 68  +  68  = .........*136
Cat fac 80 : 4  = .........*20
Cat fac 285 : 3  = .........*95
Cat fac 57 : 1  = .........*57
Cat fac 111  -  35  = .........*76
Cat fac 130  -  31  = .........*99
Cat fac 12  x  66  = .........*792
Cat fac 64  +  87  = .........*151
Cat fac 83  +  80  = .........*163
Cat fac 70 : 2  = .........*35
Cat fac 70 : 1  = .........*70
Cat fac 177  -  68  = .........*109
Cat fac 8  x  72  = .........*576
Cat fac 13  x  47  = .........*611
Cat fac 106  -  14  = .........*92
Cat fac 58  +  33  = .........*91
Cat fac 5  +  59  = .........*64
Cat fac 14  x  88  = .........*1232
Cat fac 316 : 4  = .........*79
Cat fac 92  +  64  = .........*156
Cat fac 7  x  19  = .........*133
Cat fac 63 : 7  = .........*9
Cat fac 360 : 4  = .........*90
Cat fac 12 : 6  = .........*2
Cat fac 470 : 10  = .........*47
Cat fac 46  +  86  = .........*132
Cat fac 54  +  38  = .........*92
Cat fac 7  x  74  = .........*518
Cat fac 396 : 4  = .........*99
Cat fac 4  x  14  = .........*56
Cat fac 272 : 4  = .........*68
Cat fac 170  -  19  = .........*151
Cat fac 15  +  17  = .........*32
Cat fac 119  -  38  = .........*81
Cat fac 75  +  33  = .........*108
Cat fac 8  x  10  = .........*80
Cat fac 27  +  7  = .........*34
Cat fac 5  x  78  = .........*390
Cat fac 5  x  19  = .........*95
Cat fac 3  x  42  = .........*126
Cat fac 174  -  39  = .........*135
Cat fac 6  x  65  = .........*390
Cat fac 88 : 1  = .........*88
Cat fac 118  -  43  = .........*75
Cat fac 30 : 6  = .........*5
Cat fac 11  x  21  = .........*231
Cat fac 190 : 10  = .........*19
Cat fac 172 : 4  = .........*43
Cat fac 78  +  66  = .........*144
Cat fac 10  x  18  = .........*180
Cat fac 270 : 3  = .........*90
Cat fac 384 : 6  = .........*64
Cat fac 152  -  18  = .........*134
Cat fac 71  +  94  = .........*165
Cat fac 192  -  27  = .........*165
Cat fac 1  x  4  = .........*4
Cat fac 10  x  35  = .........*350
Cat fac 230 : 5  = .........*46
Cat fac 11  x  59  = .........*649
Cat fac 179  -  42  = .........*137
Cat fac 154  -  64  = .........*90
Cat fac 76  +  6  = .........*82
Cat fac 146  -  86  = .........*60
Cat fac 12  x  94  = .........*1128
Cat fac 15  x  87  = .........*1305
Cat fac 2  x  41  = .........*82
Cat fac 133  -  32  = .........*101
Cat fac 11  x  18  = .........*198
Cat fac 144  -  40  = .........*104
Cat fac 318 : 6  = .........*53
Cat fac 3  x  94  = .........*282
Cat fac 72 : 8  = .........*9
Cat fac 3  x  22  = .........*66
Cat fac 679 : 7  = .........*97
Cat fac 44  +  19  = .........*63
Cat fac 396 : 9  = .........*44
Cat fac 9  x  83  = .........*747
Cat fac 157  -  12  = .........*145
Cat fac 10  +  3  = .........*13
Cat fac 124  -  89  = .........*35
Cat fac 75  +  37  = .........*112
Cat fac 95  +  11  = .........*106
Cat fac 183  -  87  = .........*96
Cat fac 11  x  73  = .........*803
Cat fac 288 : 9  = .........*32
Cat fac 273 : 7  = .........*39
Cat fac 145  -  86  = .........*59
Cat fac 61  +  45  = .........*106
Cat fac 13  +  87  = .........*100
Cat fac 15  +  49  = .........*64
Cat fac 35  +  90  = .........*125
Cat fac 13  x  86  = .........*1118
Cat fac 3  +  58  = .........*61
Cat fac 48  +  4  = .........*52
Cat fac 108  -  16  = .........*92
Cat fac 126  -  18  = .........*108
Cat fac 318 : 6  = .........*53
Cat fac 19  +  8  = .........*27
Cat fac 46  +  99  = .........*145
Cat fac 194  -  32  = .........*162
Cat fac 153 : 9  = .........*17
Cat fac 57 : 1  = .........*57
Cat fac 101  -  36  = .........*65
Cat fac 60  +  23  = .........*83
Cat fac 128 : 2  = .........*64
Cat fac 142  -  74  = .........*68
Cat fac 42  +  79  = .........*121
Cat fac 111  -  19  = .........*92
Cat fac 42  +  40  = .........*82
Cat fac 291 : 3  = .........*97
Cat fac 7  x  1  = .........*7
Cat fac 104  -  10  = .........*94
Cat fac 97  +  71  = .........*168
Cat fac 7  x  54  = .........*378
Cat fac 118  -  18  = .........*100
Cat fac 10  x  66  = .........*660
Cat fac 28  +  68  = .........*96
Cat fac 12 : 2  = .........*6
Cat fac 272 : 8  = .........*34
Cat fac 1  +  95  = .........*96
Cat fac 12  x  4  = .........*48
Cat fac 46  +  35  = .........*81
Cat fac 181  -  11  = .........*170
Cat fac 175 : 5  = .........*35
Cat fac 5  x  15  = .........*75
Cat fac 85  +  55  = .........*140
Cat fac 180  -  57  = .........*123
Cat fac 82 : 1  = .........*82
Cat fac 49  +  38  = .........*87
Cat fac 115  -  69  = .........*46
Cat fac 55  +  35  = .........*90
Cat fac 54  +  40  = .........*94
Cat fac 14  x  23  = .........*322
Cat fac 173  -  30  = .........*143
Cat fac 860 : 10  = .........*86
Cat fac 88  +  90  = .........*178
Cat fac 2  x  50  = .........*100
Cat fac 33  +  19  = .........*52
Cat fac 560 : 10  = .........*56
Cat fac 31  +  51  = .........*82
Cat fac 188 : 2  = .........*94
Cat fac 131  -  52  = .........*79
Cat fac 105  -  14  = .........*91
Cat fac 93  +  60  = .........*153
Cat fac 89  +  21  = .........*110
Cat fac 246 : 3  = .........*82
Cat fac 161 : 7  = .........*23
Cat fac 153  -  12  = .........*141
Cat fac 179  -  83  = .........*96
Cat fac 142  -  91  = .........*51
Cat fac 157  -  83  = .........*74
Cat fac 141  -  45  = .........*96
Cat fac 10  x  89  = .........*890
Cat fac 9  x  46  = .........*414
Cat fac 3  x  48  = .........*144
Cat fac 79  +  44  = .........*123
Cat fac 1  x  19  = .........*19
Cat fac 3  x  51  = .........*153
Cat fac 200  -  96  = .........*104
Cat fac 99 : 1  = .........*99
Cat fac 3 : 3  = .........*1
Cat fac 91  +  35  = .........*126
Cat fac 11  x  91  = .........*1001
Cat fac 6  x  90  = .........*540
Cat fac 95  +  34  = .........*129
Cat fac 111  -  59  = .........*52
Cat fac 171  -  86  = .........*85
Cat fac 114  -  49  = .........*65
Cat fac 1  +  96  = .........*97
Cat fac 8  x  43  = .........*344
Cat fac 119  -  73  = .........*46
Cat fac 330 : 5  = .........*66
Cat fac 130  -  90  = .........*40
Cat fac 12  x  89  = .........*1068
Cat fac 192  -  61  = .........*131
Cat fac 196 : 2  = .........*98
Cat fac 350 : 10  = .........*35
Cat fac 170 : 10  = .........*17
Cat fac 840 : 10  = .........*84
Cat fac 2  x  70  = .........*140
Cat fac 16  +  53  = .........*69
Cat fac 199  -  20  = .........*179
Cat fac 129  -  15  = .........*114
Cat fac 1  x  31  = .........*31
Cat fac 138  -  99  = .........*39
Cat fac 8 : 1  = .........*8
Cat fac 104  -  59  = .........*45
Cat fac 2  +  38  = .........*40
Cat fac 199  -  64  = .........*135
Cat fac 7  x  20  = .........*140
Cat fac 125 : 5  = .........*25
Cat fac 6  x  87  = .........*522
Cat fac 260 : 4  = .........*65
Cat fac 64  +  32  = .........*96
Cat fac 161  -  12  = .........*149
Cat fac 14  x  17  = .........*238
Cat fac 610 : 10  = .........*61
Cat fac 62  +  74  = .........*136
Cat fac 13  x  23  = .........*299
Cat fac 134 : 2  = .........*67
Cat fac 1  x  91  = .........*91
Cat fac 3  x  67  = .........*201
Cat fac 6  x  59  = .........*354
Cat fac 5  x  48  = .........*240
Cat fac 10  x  63  = .........*630
Cat fac 35  +  98  = .........*133
Cat fac 3  x  24  = .........*72
Cat fac 36  +  71  = .........*107
Cat fac 9  x  43  = .........*387
Cat fac 82  +  12  = .........*94
Cat fac 10  x  38  = .........*380
Cat fac 8  x  66  = .........*528
Cat fac 9  x  14  = .........*126
Cat fac 102  -  34  = .........*68
Cat fac 81  +  90  = .........*171
Cat fac 120  -  87  = .........*33
Cat fac 94  +  43  = .........*137
Cat fac 166  -  47  = .........*119
Cat fac 87  +  31  = .........*118
Cat fac 47  +  90  = .........*137
Cat fac 164  -  41  = .........*123
Cat fac 163  -  41  = .........*122
Cat fac 4  x  22  = .........*88
Cat fac 71  +  89  = .........*160
Cat fac 35  +  70  = .........*105
Cat fac 12  x  59  = .........*708
Cat fac 639 : 9  = .........*71
Cat fac 32 : 8  = .........*4
Cat fac 18 : 9  = .........*2
Cat fac 90  +  1  = .........*91
Cat fac 8  x  62  = .........*496
Cat fac 144 : 2  = .........*72
Cat fac 40  +  18  = .........*58
Cat fac 10  x  6  = .........*60
Cat fac 179  -  21  = .........*158
Cat fac 396 : 4  = .........*99
Cat fac 279 : 3  = .........*93
